matricula_id,genero_id,edad,rango_edad_id,anio_ingreso,semestre_ingreso,institucion_id,carrera_id,via_ingreso_id,comuna_id
213060,2,22,2,2021,Primer semestre,1,56,5,147
213110,2,22,2,2019,Primer semestre,10,229,5,147
213190,2,21,2,2020,Primer semestre,11,206,6,147
213287,2,30,4,2021,Primer semestre,6,70,3,147
213314,2,21,2,2019,Primer semestre,15,132,5,147
213375,1,19,1,2020,Primer semestre,9,74,5,147
213376,1,19,1,2021,Primer semestre,8,305,5,147
213413,1,19,1,2020,Primer semestre,10,185,5,147
213478,2,19,1,2020,Primer semestre,10,38,5,147
213517,2,23,2,2017,Primer semestre,10,82,5,147
213518,2,19,1,2021,Primer semestre,9,33,5,147
213596,1,26,3,2020,Primer semestre,11,61,1,147
213718,2,22,2,2021,Primer semestre,2,279,5,147
213786,2,18,1,2021,Primer semestre,6,103,5,147
213887,1,24,2,2017,Primer semestre,13,232,5,147
213889,1,22,2,2020,Primer semestre,11,188,5,147
213890,1,22,2,2020,Primer semestre,5,280,5,147
213915,1,24,2,2018,Primer semestre,10,57,4,147
213997,2,32,4,2021,Primer semestre,1,24,5,147
214041,2,19,1,2021,Primer semestre,6,138,5,147
214057,1,22,2,2020,Primer semestre,7,295,5,147
214065,1,18,1,2021,Primer semestre,1,66,5,147
214081,1,37,5,2019,Primer semestre,5,126,5,147
214118,1,21,2,2021,Primer semestre,1,316,5,147
214239,1,21,2,2019,Primer semestre,9,33,5,147
214257,1,22,2,2018,Primer semestre,10,57,5,147
214364,1,26,3,2015,Primer semestre,10,216,5,147
214471,2,24,2,2016,Primer semestre,6,18,5,147
214622,1,27,3,2014,Primer semestre,11,319,5,147
214719,1,24,2,2015,Primer semestre,9,33,5,147
214752,2,21,2,2019,Primer semestre,1,8,5,147
214878,1,51,6,2018,Primer semestre,15,186,5,147
214968,2,19,1,2021,Primer semestre,11,231,5,147
215057,2,19,1,2020,Primer semestre,10,204,6,147
215142,2,24,2,2015,Primer semestre,9,5,5,147
215191,2,24,2,2021,Primer semestre,10,207,5,147
215192,2,24,2,2017,Primer semestre,9,83,5,147
215193,1,33,4,2021,Primer semestre,6,103,1,147
215235,1,21,2,2020,Primer semestre,9,183,5,147
215248,1,24,2,2018,Primer semestre,10,185,4,147
215336,1,36,5,2021,Primer semestre,7,295,5,147
215337,1,27,3,2017,Primer semestre,6,18,5,147
215344,1,19,1,2020,Primer semestre,9,5,5,147
215368,1,28,3,2021,Primer semestre,1,1,5,147
215448,2,23,2,2021,Primer semestre,1,179,5,147
215457,2,25,3,2018,Primer semestre,10,39,5,147
215458,1,24,2,2016,Primer semestre,10,210,5,147
215460,1,21,2,2019,Primer semestre,11,255,5,147
215538,2,22,2,2021,Primer semestre,1,54,5,147
215581,2,19,1,2020,Primer semestre,11,231,5,147
215635,2,23,2,2021,Primer semestre,10,143,5,147
215660,2,24,2,2016,Primer semestre,9,76,5,147
215856,2,24,2,2018,Primer semestre,5,120,5,147
215857,2,24,2,2016,Primer semestre,5,120,5,147
216021,1,34,4,2019,Primer semestre,4,275,5,147
216101,1,25,3,2021,Primer semestre,8,305,5,147
216156,1,26,3,2019,Primer semestre,3,253,9,147
216175,2,33,4,2018,Primer semestre,15,107,2,147
216314,1,20,2,2021,Primer semestre,8,305,5,147
216368,1,44,6,2021,Primer semestre,4,112,5,147
216385,1,19,1,2021,Primer semestre,8,304,5,147
216415,2,51,6,2021,Primer semestre,14,87,5,147
216509,2,22,2,2018,Primer semestre,10,204,5,147
216529,1,19,1,2020,Primer semestre,10,216,5,147
216563,1,22,2,2017,Primer semestre,10,30,5,147
216608,1,27,3,2018,Primer semestre,12,199,5,147
216617,1,24,2,2018,Primer semestre,9,76,5,147
216618,1,24,2,2017,Primer semestre,13,232,5,147
216677,2,22,2,2019,Primer semestre,5,96,5,147
216781,2,23,2,2019,Segundo semestre,11,215,2,147
216794,2,23,2,2017,Primer semestre,9,33,5,147
217036,2,33,4,2017,Primer semestre,13,60,5,147
217143,1,27,3,2021,Primer semestre,8,297,5,147
217158,2,50,6,2021,Primer semestre,11,165,5,147
217164,2,24,2,2021,Primer semestre,10,210,2,147
217169,1,33,4,2021,Primer semestre,10,92,5,147
217182,2,22,2,2018,Primer semestre,6,18,5,147
217288,1,24,2,2017,Primer semestre,11,319,5,147
217430,1,20,2,2020,Primer semestre,11,314,5,147
217437,1,28,3,2021,Primer semestre,3,253,9,147
217482,1,18,1,2021,Primer semestre,10,193,11,147
217579,1,26,3,2016,Primer semestre,10,229,5,147
217905,1,21,2,2021,Primer semestre,6,102,1,147
218007,1,22,2,2020,Primer semestre,10,195,5,147
218077,1,22,2,2018,Primer semestre,10,63,5,147
218125,2,25,3,2021,Primer semestre,11,231,5,147
218167,1,22,2,2019,Primer semestre,1,281,5,147
218175,2,22,2,2021,Primer semestre,6,144,3,147
218206,2,21,2,2018,Primer semestre,10,77,5,147
218223,2,28,3,2019,Primer semestre,2,294,5,147
218224,2,28,3,2021,Primer semestre,8,297,5,147
218227,2,23,2,2018,Primer semestre,10,194,5,147
218239,1,20,2,2020,Primer semestre,1,66,5,147
218291,1,22,2,2019,Primer semestre,10,82,5,147
218345,1,21,2,2020,Primer semestre,10,216,5,147
218373,1,21,2,2019,Segundo semestre,9,33,2,147
218380,1,20,2,2020,Primer semestre,2,272,5,147
218466,1,21,2,2019,Primer semestre,9,83,5,147
218471,2,26,3,2020,Primer semestre,11,231,5,147
218526,1,19,1,2021,Primer semestre,9,183,5,147
218609,1,21,2,2020,Primer semestre,11,314,5,147
218668,2,19,1,2021,Primer semestre,6,18,5,147
218735,1,21,2,2021,Primer semestre,13,232,5,147
218738,2,26,3,2015,Primer semestre,10,77,5,147
218744,2,27,3,2014,Primer semestre,9,183,5,147
218833,1,22,2,2021,Primer semestre,11,231,5,147
218839,1,22,2,2019,Primer semestre,5,260,5,147
218925,2,24,2,2016,Primer semestre,10,77,5,147
219142,2,21,2,2020,Primer semestre,1,66,5,147
219150,2,19,1,2020,Primer semestre,6,150,5,147
219151,1,20,2,2020,Primer semestre,11,319,5,147
219170,2,22,2,2018,Primer semestre,10,30,5,147
219239,2,19,1,2020,Primer semestre,10,82,5,147
219272,2,26,3,2016,Primer semestre,10,210,5,147
219287,2,24,2,2020,Primer semestre,10,92,5,147
219322,1,20,2,2020,Primer semestre,10,207,5,147
219347,1,21,2,2020,Primer semestre,10,38,5,147
219377,2,22,2,2018,Primer semestre,10,77,5,147
219463,1,19,1,2021,Primer semestre,2,294,5,147
219486,2,24,2,2017,Primer semestre,9,83,5,147
219529,1,32,4,2021,Primer semestre,8,305,5,147
219531,2,25,3,2020,Primer semestre,10,143,5,147
219593,1,19,1,2020,Primer semestre,1,69,5,147
219674,1,23,2,2017,Primer semestre,10,229,5,147
219729,2,23,2,2019,Primer semestre,1,8,5,147
219798,2,24,2,2017,Primer semestre,11,231,5,147
219890,1,22,2,2020,Primer semestre,5,270,5,147
219925,2,21,2,2020,Primer semestre,9,5,5,147
219941,2,26,3,2019,Primer semestre,2,222,5,147
219972,2,23,2,2017,Primer semestre,10,214,5,147
220140,1,19,1,2021,Primer semestre,10,216,5,147
220216,1,22,2,2018,Primer semestre,2,284,5,147
220425,2,18,1,2021,Primer semestre,6,138,9,147
220511,2,22,2,2017,Primer semestre,10,77,5,147
220565,1,18,1,2021,Primer semestre,10,82,5,147
220641,2,19,1,2021,Primer semestre,10,30,5,147
220681,2,21,2,2021,Primer semestre,1,290,9,147
220682,2,21,2,2021,Primer semestre,6,138,5,147
220706,2,21,2,2020,Primer semestre,8,302,5,147
220764,2,29,3,2021,Primer semestre,8,307,5,147
220782,1,23,2,2019,Primer semestre,2,284,5,147
220829,1,23,2,2021,Primer semestre,11,61,2,147
220868,1,27,3,2020,Primer semestre,1,1,5,147
220957,2,34,4,2021,Primer semestre,1,53,5,147
221060,2,24,2,2018,Primer semestre,6,118,5,147
221098,1,23,2,2018,Primer semestre,6,4,5,147
221127,1,21,2,2021,Primer semestre,2,272,5,147
221193,1,29,3,2019,Primer semestre,14,230,5,147
221234,1,25,3,2019,Primer semestre,14,315,5,147
221319,1,22,2,2018,Primer semestre,10,207,5,147
221425,2,20,2,2021,Primer semestre,6,138,5,147
221480,2,22,2,2020,Primer semestre,1,308,5,147
221544,1,37,5,2019,Primer semestre,9,33,5,147
221611,1,29,3,2018,Primer semestre,4,275,5,147
221612,1,18,1,2021,Primer semestre,1,321,5,147
221620,1,26,3,2014,Primer semestre,9,5,5,147
221772,2,37,5,2019,Primer semestre,1,179,5,147
221807,2,24,2,2018,Primer semestre,7,295,5,147
221853,1,22,2,2021,Primer semestre,5,280,5,147
221854,2,22,2,2018,Primer semestre,10,204,5,147
221876,2,24,2,2016,Primer semestre,9,5,5,147
221947,1,29,3,2020,Primer semestre,6,71,5,147
222032,2,20,2,2020,Primer semestre,1,12,5,147
222096,2,28,3,2021,Primer semestre,10,210,5,147
222132,1,31,4,2020,Primer semestre,8,302,5,147
222263,1,19,1,2020,Primer semestre,10,211,6,147
222311,2,37,5,2021,Primer semestre,8,228,5,147
222316,2,19,1,2021,Primer semestre,2,222,5,147
222327,2,19,1,2021,Primer semestre,6,144,5,147
222432,1,21,2,2020,Primer semestre,9,74,5,147
222527,1,19,1,2020,Primer semestre,10,229,5,147
222568,2,23,2,2019,Primer semestre,2,267,5,147
222579,2,28,3,2018,Primer semestre,6,137,3,147
222636,2,21,2,2019,Primer semestre,10,204,5,147
222687,1,20,2,2019,Primer semestre,9,5,5,147
222688,2,21,2,2019,Primer semestre,6,18,5,147
222722,1,22,2,2018,Primer semestre,10,211,5,147
222790,1,21,2,2018,Primer semestre,7,241,5,147
222810,2,20,2,2021,Primer semestre,1,1,5,147
222868,1,22,2,2019,Primer semestre,15,236,5,147
222887,2,20,2,2021,Primer semestre,7,131,5,147
222895,1,23,2,2018,Primer semestre,10,229,5,147
222915,1,41,6,2021,Primer semestre,15,103,1,147
222950,2,27,3,2021,Primer semestre,5,278,5,147
222960,2,23,2,2021,Primer semestre,9,5,5,147
223222,1,22,2,2021,Primer semestre,2,276,5,147
223231,2,19,1,2020,Primer semestre,6,129,5,147
223257,2,21,2,2021,Primer semestre,6,132,5,147
223269,2,19,1,2021,Primer semestre,6,71,5,147
223273,1,19,1,2021,Primer semestre,6,18,5,147
223478,1,39,5,2019,Primer semestre,2,262,5,147
223600,1,26,3,2019,Primer semestre,2,284,5,147
223669,2,20,2,2021,Primer semestre,10,38,2,147
223743,1,19,1,2020,Primer semestre,9,33,5,147
223755,1,21,2,2019,Primer semestre,9,59,5,147
223766,1,24,2,2016,Primer semestre,10,82,5,147
223771,2,19,1,2021,Primer semestre,5,120,5,147
223934,1,28,3,2019,Primer semestre,4,282,5,147
223962,1,24,2,2021,Primer semestre,3,257,9,147
223963,1,24,2,2017,Primer semestre,10,211,5,147
224095,1,22,2,2020,Primer semestre,10,57,4,147
224122,1,24,2,2015,Primer semestre,10,63,5,147
224126,1,22,2,2020,Primer semestre,11,50,2,147
224161,2,22,2,2021,Primer semestre,1,263,5,147
224201,1,22,2,2018,Primer semestre,10,30,5,147
224213,1,21,2,2019,Primer semestre,10,57,5,147
224228,1,19,1,2021,Primer semestre,5,280,5,147
224238,2,22,2,2019,Primer semestre,10,82,5,147
224251,2,20,2,2020,Primer semestre,7,238,5,147
224324,1,19,1,2021,Primer semestre,2,284,5,147
224392,1,19,1,2020,Primer semestre,1,66,5,147
224432,2,21,2,2020,Primer semestre,6,18,5,147
224551,2,19,1,2021,Primer semestre,8,303,5,147
224592,1,36,5,2021,Primer semestre,7,241,5,147
224662,1,28,3,2021,Primer semestre,2,152,5,147
224703,2,28,3,2019,Primer semestre,7,89,5,147
224721,2,23,2,2018,Primer semestre,7,89,5,147
224817,1,23,2,2019,Primer semestre,2,292,5,147
224876,1,46,6,2015,Primer semestre,13,35,5,147
224897,1,24,2,2017,Primer semestre,13,60,5,147
224941,1,39,5,2019,Primer semestre,14,230,5,147
224957,1,24,2,2018,Primer semestre,13,60,5,147
224971,1,22,2,2021,Primer semestre,8,227,5,147
225031,1,19,1,2021,Primer semestre,11,314,5,147
225101,2,18,1,2021,Primer semestre,9,5,5,147
225258,2,21,2,2021,Primer semestre,10,205,5,147
225270,1,25,3,2017,Segundo semestre,13,151,5,147
225571,1,19,1,2020,Primer semestre,10,210,5,147
225732,2,24,2,2020,Primer semestre,6,70,3,147
225795,2,19,1,2021,Primer semestre,6,132,5,147
225881,1,23,2,2017,Primer semestre,10,216,5,147
225958,1,38,5,2021,Primer semestre,3,251,9,147
226019,2,63,6,2019,Segundo semestre,13,166,5,147
226073,1,34,4,2021,Primer semestre,2,276,5,147
226190,2,26,3,2018,Primer semestre,10,143,5,147
226236,2,18,1,2021,Primer semestre,1,53,5,147
226292,2,24,2,2019,Primer semestre,8,226,5,147
226326,1,22,2,2020,Primer semestre,10,14,5,147
226337,1,19,1,2021,Primer semestre,11,188,5,147
226376,2,37,5,2019,Primer semestre,9,37,5,147
226415,2,22,2,2018,Primer semestre,10,57,5,147
226448,1,37,5,2019,Primer semestre,1,66,5,147
226495,2,38,5,2021,Primer semestre,14,87,5,147
226507,1,18,1,2021,Primer semestre,1,66,5,147
226508,2,24,2,2018,Primer semestre,11,312,5,147
226550,1,19,1,2020,Primer semestre,13,64,5,147
226620,2,22,2,2019,Primer semestre,15,106,3,147
226631,1,21,2,2019,Primer semestre,11,231,5,147
226670,2,24,2,2021,Primer semestre,5,278,5,147
226730,1,18,1,2021,Primer semestre,6,102,5,147
226853,1,22,2,2019,Primer semestre,1,281,5,147
226878,2,38,5,2021,Primer semestre,11,172,5,147
227024,2,19,1,2021,Primer semestre,5,96,5,147
227073,2,20,2,2020,Primer semestre,8,300,5,147
227128,2,25,3,2018,Primer semestre,10,194,5,147
227152,1,19,1,2021,Primer semestre,10,216,5,147
227160,1,27,3,2017,Primer semestre,4,21,5,147
227360,1,19,1,2020,Primer semestre,11,314,5,147
227897,2,24,2,2021,Primer semestre,6,139,5,147
227987,2,39,5,2021,Primer semestre,1,66,5,147
227995,2,22,2,2020,Primer semestre,5,260,5,147
228068,1,21,2,2020,Primer semestre,6,115,5,147
228096,1,24,2,2017,Primer semestre,11,231,5,147
228108,2,21,2,2021,Primer semestre,6,115,3,147
228160,2,20,2,2020,Primer semestre,11,6,5,147
228181,2,22,2,2020,Primer semestre,10,143,5,147
228195,1,26,3,2015,Primer semestre,9,183,5,147
228215,1,24,2,2021,Primer semestre,1,24,5,147
228217,1,24,2,2021,Primer semestre,9,161,5,147
228218,1,24,2,2015,Primer semestre,9,183,5,147
228304,1,50,6,2020,Primer semestre,13,32,5,147
228309,1,41,6,2021,Primer semestre,3,259,9,147
228339,1,19,1,2021,Primer semestre,9,83,5,147
228477,2,24,2,2016,Primer semestre,11,312,5,147
228486,2,22,2,2020,Primer semestre,10,30,5,147
228511,2,29,3,2019,Primer semestre,6,150,5,147
228581,1,28,3,2021,Primer semestre,4,283,5,147
228582,1,28,3,2021,Primer semestre,2,279,5,147
228625,1,25,3,2018,Primer semestre,6,20,3,147
228713,1,21,2,2020,Primer semestre,2,284,5,147
228810,1,18,1,2021,Primer semestre,10,185,5,147
228896,2,24,2,2016,Primer semestre,11,61,5,147
229072,2,21,2,2019,Primer semestre,9,83,5,147
229182,1,24,2,2017,Primer semestre,11,61,5,147
229231,1,23,2,2017,Primer semestre,10,185,5,147
229350,1,21,2,2020,Primer semestre,5,280,5,147
229374,1,22,2,2017,Primer semestre,11,61,5,147
229492,1,21,2,2020,Primer semestre,5,270,5,147
229493,1,21,2,2021,Primer semestre,2,272,5,147
229522,2,22,2,2019,Primer semestre,6,118,5,147
229629,2,21,2,2019,Primer semestre,9,183,5,147
229735,1,23,2,2018,Primer semestre,10,82,5,147
229774,2,24,2,2015,Primer semestre,9,5,5,147
229870,1,29,3,2018,Primer semestre,3,253,5,147
229910,2,24,2,2018,Primer semestre,10,210,5,147
229931,2,39,5,2020,Primer semestre,1,48,5,147
230023,1,22,2,2021,Primer semestre,2,276,5,147
230054,1,32,4,2020,Primer semestre,1,281,5,147
230077,2,19,1,2020,Primer semestre,6,115,5,147
230086,2,24,2,2021,Primer semestre,5,261,5,147
230204,2,21,2,2019,Primer semestre,10,214,5,147
230212,2,21,2,2020,Primer semestre,1,12,5,147
230236,1,22,2,2020,Primer semestre,1,67,5,147
230285,2,24,2,2020,Primer semestre,10,77,5,147
230378,1,33,4,2021,Primer semestre,4,141,1,147
230387,1,19,1,2020,Primer semestre,10,38,5,147
230414,2,19,1,2020,Primer semestre,9,183,5,147
230642,2,27,3,2018,Primer semestre,5,280,5,147
230678,1,20,2,2020,Primer semestre,9,183,5,147
230702,2,19,1,2020,Primer semestre,10,30,5,147
230777,2,50,6,2021,Primer semestre,11,153,5,147
230857,2,21,2,2019,Primer semestre,7,89,5,147
230885,2,22,2,2018,Primer semestre,2,222,5,147
230927,1,25,3,2016,Primer semestre,10,143,5,147
231002,2,21,2,2021,Primer semestre,7,241,5,147
231230,1,21,2,2020,Primer semestre,9,59,5,147
231239,1,23,2,2017,Primer semestre,11,190,5,147
231324,1,29,3,2016,Primer semestre,9,183,5,147
231423,1,22,2,2019,Primer semestre,11,61,2,147
231433,1,24,2,2021,Primer semestre,8,228,5,147
231473,1,22,2,2020,Primer semestre,6,18,5,147
231543,2,22,2,2018,Primer semestre,11,217,5,147
231680,2,44,6,2021,Primer semestre,5,126,5,147
231690,2,22,2,2020,Primer semestre,1,16,5,147
231691,2,22,2,2020,Primer semestre,6,144,3,147
231755,2,22,2,2019,Primer semestre,10,195,5,147
231851,2,22,2,2019,Primer semestre,2,246,5,147
231903,1,19,1,2020,Primer semestre,10,57,5,147
231925,1,41,6,2021,Primer semestre,4,283,5,147
231979,1,23,2,2018,Primer semestre,3,253,9,147
232133,1,20,2,2021,Primer semestre,10,216,5,147
232241,1,38,5,2021,Primer semestre,2,294,5,147
232314,2,19,1,2020,Primer semestre,6,136,5,147
232359,1,18,1,2021,Primer semestre,1,66,5,147
232381,2,26,3,2018,Primer semestre,6,70,5,147
232426,1,20,2,2020,Primer semestre,1,281,5,147
232440,1,22,2,2019,Primer semestre,9,83,5,147
232477,1,26,3,2021,Primer semestre,2,292,5,147
232503,2,23,2,2018,Primer semestre,10,204,5,147
232504,1,21,2,2018,Primer semestre,2,292,5,147
232567,2,19,1,2020,Primer semestre,10,210,5,147
232681,1,19,1,2020,Primer semestre,10,82,6,147
232714,1,21,2,2020,Primer semestre,10,229,7,147
232738,1,26,3,2014,Primer semestre,9,183,5,147
232805,2,19,1,2021,Primer semestre,9,5,5,147
232808,1,24,2,2020,Primer semestre,2,279,5,147
232893,1,18,1,2021,Primer semestre,9,75,5,147
232917,2,28,3,2019,Primer semestre,4,141,5,147
232955,2,25,3,2017,Primer semestre,10,204,5,147
232992,2,21,2,2020,Primer semestre,6,150,5,147
233068,1,24,2,2018,Primer semestre,13,32,5,147
233086,2,45,6,2020,Primer semestre,14,81,5,147
233206,1,19,1,2020,Primer semestre,1,1,5,147
233212,2,23,2,2018,Primer semestre,15,106,5,147
233319,2,20,2,2020,Primer semestre,9,76,5,147
233436,1,24,2,2020,Primer semestre,13,151,5,147
233444,2,22,2,2020,Primer semestre,6,18,5,147
233462,1,33,4,2010,Primer semestre,13,64,5,147
233698,1,39,5,2018,Primer semestre,4,21,5,147
233703,1,38,5,2020,Segundo semestre,4,245,5,147
233878,2,23,2,2016,Primer semestre,10,77,5,147
233902,2,24,2,2019,Primer semestre,2,246,5,147
233914,2,19,1,2020,Primer semestre,10,216,5,147
233917,2,23,2,2018,Primer semestre,2,222,5,147
233941,1,32,4,2019,Primer semestre,2,262,5,147
234021,2,21,2,2020,Primer semestre,1,66,5,147
234031,1,34,4,2019,Primer semestre,13,166,5,147
234032,1,20,2,2019,Primer semestre,13,60,5,147
234104,1,20,2,2020,Primer semestre,6,115,5,147
234222,2,34,4,2021,Primer semestre,14,81,5,147
234273,1,22,2,2019,Primer semestre,13,151,5,147
234329,2,19,1,2021,Primer semestre,9,83,5,147
234393,2,31,4,2021,Primer semestre,6,18,5,147
234576,2,22,2,2017,Primer semestre,10,185,5,147
234601,2,21,2,2019,Primer semestre,11,61,5,147
234628,2,34,4,2015,Primer semestre,9,44,5,147
234686,2,23,2,2018,Primer semestre,13,232,5,147
234732,1,20,2,2020,Primer semestre,11,319,5,147
234733,2,20,2,2021,Primer semestre,6,18,5,147
234793,2,22,2,2019,Primer semestre,6,18,3,147
234803,1,22,2,2017,Primer semestre,9,59,5,147
234892,2,26,3,2020,Primer semestre,6,20,5,147
234894,1,32,4,2010,Primer semestre,9,5,5,147
235071,2,29,3,2021,Primer semestre,8,303,5,147
235181,1,22,2,2018,Primer semestre,9,183,6,147
235182,2,23,2,2019,Primer semestre,6,144,5,147
235222,2,39,5,2018,Primer semestre,10,45,5,147
235234,1,24,2,2015,Primer semestre,9,183,5,147
235235,1,23,2,2018,Primer semestre,10,57,5,147
235363,1,21,2,2020,Primer semestre,7,241,5,147
235373,2,20,2,2019,Primer semestre,10,143,5,147
235439,1,22,2,2019,Primer semestre,10,39,5,147
235455,1,19,1,2021,Primer semestre,10,205,11,147
235521,2,22,2,2019,Primer semestre,11,219,5,147
235536,1,19,1,2021,Primer semestre,2,276,5,147
235646,2,23,2,2021,Primer semestre,9,156,5,147
235647,2,23,2,2017,Primer semestre,9,5,5,147
235678,1,19,1,2021,Primer semestre,13,60,5,147
236027,2,27,3,2021,Primer semestre,6,71,5,147
236028,2,27,3,2020,Primer semestre,1,180,5,147
236033,2,24,2,2020,Primer semestre,6,100,3,147
236039,1,32,4,2014,Primer semestre,9,33,5,147
236076,2,38,5,2017,Primer semestre,8,228,5,147
236124,1,21,2,2019,Primer semestre,8,305,5,147
236129,2,19,1,2020,Primer semestre,13,232,5,147
236150,1,44,6,2020,Segundo semestre,3,257,9,147
236221,1,19,1,2020,Primer semestre,2,276,5,147
236285,1,21,2,2019,Primer semestre,2,272,5,147
236346,1,22,2,2019,Primer semestre,13,60,5,147
236424,2,20,2,2019,Primer semestre,2,222,5,147
236485,1,20,2,2019,Primer semestre,11,61,5,147
236546,1,23,2,2021,Primer semestre,11,202,5,147
236659,1,32,4,2018,Primer semestre,12,199,5,147
236682,1,19,1,2021,Primer semestre,13,64,5,147
236948,2,21,2,2021,Primer semestre,6,150,1,147
236955,1,26,3,2019,Primer semestre,3,253,9,147
237124,1,22,2,2017,Primer semestre,10,207,5,147
237275,1,19,1,2021,Primer semestre,13,232,5,147
237437,2,20,2,2019,Primer semestre,9,183,5,147
237490,1,19,1,2021,Primer semestre,10,207,2,147
237601,2,21,2,2019,Primer semestre,5,90,5,147
237619,1,49,6,2021,Primer semestre,3,251,9,147
237702,1,21,2,2019,Primer semestre,8,304,5,147
237850,2,19,1,2021,Primer semestre,11,312,5,147
238150,2,24,2,2021,Primer semestre,8,228,5,147
238153,1,24,2,2018,Primer semestre,9,59,5,147
238177,1,28,3,2017,Primer semestre,15,186,5,147
238182,1,26,3,2021,Primer semestre,8,304,5,147
238186,1,26,3,2020,Primer semestre,5,90,5,147
238206,2,19,1,2021,Primer semestre,6,139,5,147
238298,1,24,2,2020,Primer semestre,10,210,5,147
238350,1,26,3,2020,Primer semestre,10,86,5,147
238427,1,19,1,2021,Primer semestre,5,280,5,147
238464,2,34,4,2020,Primer semestre,1,54,5,147
238604,2,19,1,2021,Primer semestre,10,210,5,147
238683,1,19,1,2020,Primer semestre,1,308,5,147
238701,1,24,2,2017,Primer semestre,11,231,5,147
238733,1,41,6,2018,Primer semestre,12,199,5,147
238790,2,27,3,2021,Primer semestre,2,267,5,147
238798,2,22,2,2018,Primer semestre,6,136,5,147
238809,1,23,2,2018,Primer semestre,9,59,7,147
238819,1,23,2,2019,Primer semestre,10,207,5,147
